bitcoin_date,price,bitcoin_sats,one_dollar_sats
5/12/2020,8604.75,100000000,11621
5/13/2020,8788.47,100000000,11379
5/14/2020,9283.09,100000000,10772
5/15/2020,9796.49,100000000,10208
5/16/2020,9309.3,100000000,10742
5/17/2020,9375.3,100000000,10666
5/18/2020,9666.33,100000000,10345
5/19/2020,9708.44,100000000,10300
5/20/2020,9760.2,100000000,10246
5/21/2020,9526.51,100000000,10497
5/22/2020,9059.96,100000000,11038
5/23/2020,9131.77,100000000,10951
5/24/2020,9170.36,100000000,10905
5/25/2020,8731.85,100000000,11452
5/26/2020,8883.69,100000000,11257
5/27/2020,8839.13,100000000,11313
5/28/2020,9174.12,100000000,10900
5/29/2020,9546.05,100000000,10476
5/30/2020,9427.12,100000000,10608
5/31/2020,9662.71,100000000,10349
6/1/2020,9466.96,100000000,10563
6/2/2020,10167.93,100000000,9835
6/3/2020,9515.24,100000000,10509
6/4/2020,9645.23,100000000,10368
6/5/2020,9776.2,100000000,10229
6/6/2020,9636.97,100000000,10377
6/7/2020,9662.86,100000000,10349
6/8/2020,9738.6,100000000,10268
6/9/2020,9773.03,100000000,10232
6/10/2020,9767.01,100000000,10239
6/11/2020,9874.9,100000000,10127
6/12/2020,9326,100000000,10723
6/13/2020,9469.53,100000000,10560
6/14/2020,9469.47,100000000,10560
6/15/2020,9345.96,100000000,10700
6/16/2020,9431.72,100000000,10603
6/17/2020,9524.93,100000000,10499
6/18/2020,9463.36,100000000,10567
6/19/2020,9399.77,100000000,10639
6/20/2020,9312.78,100000000,10738
6/21/2020,9360.25,100000000,10683
6/22/2020,9298.36,100000000,10755
6/23/2020,9678.68,100000000,10332
6/24/2020,9624.68,100000000,10390
6/25/2020,9288.06,100000000,10767
6/26/2020,9258.67,100000000,10801
6/27/2020,9166.49,100000000,10909
6/28/2020,9013.91,100000000,11094
6/29/2020,9139.9,100000000,10941
6/30/2020,9185.17,100000000,10887
7/1/2020,9149.72,100000000,10929
7/2/2020,9230.67,100000000,10833
7/3/2020,9094.32,100000000,10996
7/4/2020,9071.39,100000000,11024
7/5/2020,9132.91,100000000,10949
7/6/2020,9087.41,100000000,11004
7/7/2020,9342.38,100000000,10704
7/8/2020,9253.63,100000000,10807
7/9/2020,9432.17,100000000,10602
7/10/2020,9235.72,100000000,10828
7/11/2020,9282.91,100000000,10772
7/12/2020,9234.31,100000000,10829
7/13/2020,9297.48,100000000,10756
7/14/2020,9240.76,100000000,10822
7/15/2020,9247.06,100000000,10814
7/16/2020,9203.37,100000000,10866
7/17/2020,9136.48,100000000,10945
7/18/2020,9156.28,100000000,10921
7/19/2020,9168.4,100000000,10907
7/20/2020,9202.62,100000000,10866
7/21/2020,9163.16,100000000,10913
7/22/2020,9384.38,100000000,10656
7/23/2020,9514.3,100000000,10510
7/24/2020,9589.82,100000000,10428
7/25/2020,9535.94,100000000,10487
7/26/2020,9691.83,100000000,10318
7/27/2020,9925.75,100000000,10075
7/28/2020,10962.26,100000000,9122
7/29/2020,10904.92,100000000,9170
7/30/2020,11093.61,100000000,9014
7/31/2020,11116.31,100000000,8996
8/1/2020,11325.55,100000000,8830
8/2/2020,11812.09,100000000,8466
8/3/2020,11066.31,100000000,9036
8/4/2020,11230.91,100000000,8904
8/5/2020,11181.92,100000000,8943
8/6/2020,11719.26,100000000,8533
8/7/2020,11768.13,100000000,8498
8/8/2020,11571.49,100000000,8642
8/9/2020,11739.13,100000000,8519
8/10/2020,11682.85,100000000,8560
8/11/2020,11862.94,100000000,8430
8/12/2020,11398.67,100000000,8773
8/13/2020,11579.87,100000000,8636
8/14/2020,11817.16,100000000,8462
8/15/2020,11777.39,100000000,8491
8/16/2020,11864.91,100000000,8428
8/17/2020,11901.78,100000000,8402
8/18/2020,12272.47,100000000,8148
8/19/2020,11949.61,100000000,8368
8/20/2020,11733.28,100000000,8523
8/21/2020,11861.84,100000000,8430
8/22/2020,11515.12,100000000,8684
8/23/2020,11676.39,100000000,8564
8/24/2020,11647.93,100000000,8585
8/25/2020,11758.83,100000000,8504
8/26/2020,11350.75,100000000,8810
8/27/2020,11465,100000000,8722
8/28/2020,11300.4,100000000,8849
8/29/2020,11519.12,100000000,8681
8/30/2020,11481.48,100000000,8710
8/31/2020,11701,100000000,8546
9/1/2020,11672.32,100000000,8567
9/2/2020,11895.23,100000000,8407
9/3/2020,11418.25,100000000,8758
9/4/2020,10197.46,100000000,9806
9/5/2020,10484.47,100000000,9538
9/6/2020,10177.79,100000000,9825
9/7/2020,10260.02,100000000,9747
9/8/2020,10359.45,100000000,9653
9/9/2020,10125.01,100000000,9877
9/10/2020,10230.15,100000000,9775
9/11/2020,10342.16,100000000,9669
9/12/2020,10378.22,100000000,9636
9/13/2020,10439.38,100000000,9579
9/14/2020,10328.87,100000000,9682
9/15/2020,10661.1,100000000,9380
9/16/2020,10787.58,100000000,9270
9/17/2020,10952.25,100000000,9131
9/18/2020,10938,100000000,9142
9/19/2020,10927.15,100000000,9152
9/20/2020,11084,100000000,9022
9/21/2020,10923.33,100000000,9155
9/22/2020,10439.52,100000000,9579
9/23/2020,10527.59,100000000,9499
9/24/2020,10223.78,100000000,9781
9/25/2020,10726.53,100000000,9323
9/26/2020,10681.99,100000000,9362
9/27/2020,10743.19,100000000,9308
9/28/2020,10765.3,100000000,9289
9/29/2020,10672.03,100000000,9370
9/30/2020,10837.52,100000000,9227
10/1/2020,10770.88,100000000,9284
10/2/2020,10627.98,100000000,9409
10/3/2020,10572.67,100000000,9458
10/4/2020,10546.66,100000000,9482
10/5/2020,10670.7,100000000,9371
10/6/2020,10784.95,100000000,9272
10/7/2020,10605.96,100000000,9429
10/8/2020,10668.01,100000000,9374
10/9/2020,10888.67,100000000,9184
10/10/2020,11063.25,100000000,9039
10/11/2020,11286.54,100000000,8860
10/12/2020,11377.81,100000000,8789
10/13/2020,11543.18,100000000,8663
10/14/2020,11426.11,100000000,8752
10/15/2020,11435.57,100000000,8745
10/16/2020,11495.58,100000000,8699
10/17/2020,11319.1,100000000,8835
10/18/2020,11365.81,100000000,8798
10/19/2020,11495.9,100000000,8699
10/20/2020,11752.15,100000000,8509
10/21/2020,11908.71,100000000,8397
10/22/2020,12806.44,100000000,7809
10/23/2020,12951.04,100000000,7721
10/24/2020,12928.07,100000000,7735
10/25/2020,13106.05,100000000,7630
10/26/2020,13021.41,100000000,7680
10/27/2020,13060.79,100000000,7657
10/28/2020,13655.19,100000000,7323
10/29/2020,13283,100000000,7528
10/30/2020,13441.88,100000000,7439
10/31/2020,13537.17,100000000,7387
11/1/2020,13778.64,100000000,7258
11/2/2020,13720.36,100000000,7288
11/3/2020,13558.36,100000000,7376
11/4/2020,13989.98,100000000,7148
11/5/2020,14101.72,100000000,7091
11/6/2020,15553.33,100000000,6429
11/7/2020,15548.31,100000000,6432
11/8/2020,14818.46,100000000,6748
11/9/2020,15496.32,100000000,6453
11/10/2020,15335.34,100000000,6521
11/11/2020,15278.71,100000000,6545
11/12/2020,15686.91,100000000,6375
11/13/2020,16265.15,100000000,6148
11/14/2020,16326.81,100000000,6125
11/15/2020,16095.56,100000000,6213
11/16/2020,15984.67,100000000,6256
11/17/2020,16714.4,100000000,5983
11/18/2020,17651.82,100000000,5665
11/19/2020,17829.93,100000000,5609
11/20/2020,17819.76,100000000,5612
11/21/2020,18628.81,100000000,5368
11/22/2020,18689.53,100000000,5351
11/23/2020,18390.61,100000000,5438
11/24/2020,18360.69,100000000,5446
11/25/2020,19091.52,100000000,5238
11/26/2020,18753.29,100000000,5332
11/27/2020,17138.03,100000000,5835
11/28/2020,17140.28,100000000,5834
11/29/2020,17718.97,100000000,5644
11/30/2020,18169.95,100000000,5504
12/1/2020,19609.52,100000000,5100
12/2/2020,18857.42,100000000,5303
12/3/2020,19208.4,100000000,5206
12/4/2020,19435.2,100000000,5145
12/5/2020,18711.23,100000000,5344
12/6/2020,19139.11,100000000,5225
12/7/2020,19325.55,100000000,5174
12/8/2020,19198.81,100000000,5209
12/9/2020,18336.51,100000000,5454
12/10/2020,18564.99,100000000,5386
12/11/2020,18262.06,100000000,5476
12/12/2020,18058.03,100000000,5538
12/13/2020,18807.1,100000000,5317
12/14/2020,19151.13,100000000,5222
12/15/2020,19259.97,100000000,5192
12/16/2020,19432.36,100000000,5146
12/17/2020,21317.66,100000000,4691
12/18/2020,22805.66,100000000,4385
12/19/2020,23120.57,100000000,4325
12/20/2020,23863.85,100000000,4190
12/21/2020,23518.32,100000000,4252
12/22/2020,22840.99,100000000,4378
12/23/2020,23794.79,100000000,4203
12/24/2020,23308.13,100000000,4290
12/25/2020,23760.29,100000000,4209
12/26/2020,24671.11,100000000,4053
12/27/2020,26476.13,100000000,3777
12/28/2020,26423.23,100000000,3785
12/29/2020,27125.38,100000000,3687
12/30/2020,27424.54,100000000,3646
12/31/2020,28837.29,100000000,3468
1/1/2021,29022.42,100000000,3446
1/2/2021,29352.13,100000000,3407
1/3/2021,32163.82,100000000,3109
1/4/2021,33008.23,100000000,3030
1/5/2021,31515.58,100000000,3173
1/6/2021,34082.21,100000000,2934
1/7/2021,36933.52,100000000,2708
1/8/2021,39547.08,100000000,2529
1/9/2021,40815.96,100000000,2450
1/10/2021,40296.53,100000000,2482
1/11/2021,38397.9,100000000,2604
1/12/2021,35669.91,100000000,2803
1/13/2021,33938.34,100000000,2947
1/14/2021,37456.01,100000000,2670
1/15/2021,39232.75,100000000,2549
1/16/2021,36787.52,100000000,2718
1/17/2021,36254.71,100000000,2758
1/18/2021,35804.26,100000000,2793
1/19/2021,36595.46,100000000,2733
1/20/2021,36104.86,100000000,2770
1/21/2021,35587.49,100000000,2810
1/22/2021,30913.7,100000000,3235
1/23/2021,32957.91,100000000,3034
1/24/2021,32068.09,100000000,3118
1/25/2021,32273.52,100000000,3099
1/26/2021,32375.32,100000000,3089
1/27/2021,32582.11,100000000,3069
1/28/2021,30445.53,100000000,3285
1/29/2021,33128.35,100000000,3019
1/30/2021,34150.82,100000000,2928
1/31/2021,34199.52,100000000,2924
2/1/2021,33064.79,100000000,3024
2/2/2021,33405.99,100000000,2993
2/3/2021,35485.99,100000000,2818
2/4/2021,37494.72,100000000,2667
2/5/2021,36816.51,100000000,2716
2/6/2021,38007.83,100000000,2631
2/7/2021,39279.41,100000000,2546
2/8/2021,38833.34,100000000,2575
2/9/2021,46307.57,100000000,2159
2/10/2021,46569.56,100000000,2147
2/11/2021,44848.69,100000000,2230
2/12/2021,47815.96,100000000,2091
2/13/2021,47414.19,100000000,2109
2/14/2021,46941.29,100000000,2130
2/15/2021,48607.87,100000000,2057
2/16/2021,47898.49,100000000,2088
2/17/2021,49238.14,100000000,2031
2/18/2021,52143.68,100000000,1918
2/19/2021,51733.08,100000000,1933
2/20/2021,56038.73,100000000,1784
2/21/2021,56377.63,100000000,1774
2/22/2021,57669.3,100000000,1734
2/23/2021,54410.86,100000000,1838
2/24/2021,48691.89,100000000,2054
2/25/2021,49849.38,100000000,2006
2/26/2021,46992.67,100000000,2128
2/27/2021,46551.49,100000000,2148
2/28/2021,46653.53,100000000,2143
3/1/2021,44970.16,100000000,2224
3/2/2021,49787.34,100000000,2009
3/3/2021,48532.24,100000000,2060
3/4/2021,50577.46,100000000,1977
3/5/2021,48727.45,100000000,2052
3/6/2021,49091.81,100000000,2037
3/7/2021,49019.37,100000000,2040
3/8/2021,51313.09,100000000,1949
3/9/2021,52328.54,100000000,1911
3/10/2021,54700.27,100000000,1828
3/11/2021,56020.49,100000000,1785
3/12/2021,57788.87,100000000,1730
3/13/2021,57353.86,100000000,1744
3/14/2021,61315.2,100000000,1631
3/15/2021,59428.97,100000000,1683
3/16/2021,55805.33,100000000,1792
3/17/2021,56830.25,100000000,1760
3/18/2021,59014.93,100000000,1694
3/19/2021,57922.41,100000000,1726
3/20/2021,58243.27,100000000,1717
3/21/2021,58376.16,100000000,1713
3/22/2021,57573.54,100000000,1737
3/23/2021,54370.14,100000000,1839
3/24/2021,54584.87,100000000,1832
3/25/2021,52526.87,100000000,1904
3/26/2021,51416.91,100000000,1945
3/27/2021,55033.1,100000000,1817
3/28/2021,55832.42,100000000,1791
3/29/2021,55728.1,100000000,1794
3/30/2021,57634.93,100000000,1735
3/31/2021,58668.63,100000000,1704
4/1/2021,58817.37,100000000,1700
4/2/2021,58801.19,100000000,1701
4/3/2021,59060.03,100000000,1693
4/4/2021,57060.41,100000000,1753
4/5/2021,58228.8,100000000,1717
4/6/2021,58706.82,100000000,1703
4/7/2021,58062.18,100000000,1722
4/8/2021,56134.42,100000000,1781
4/9/2021,58065.64,100000000,1722
4/10/2021,58152.99,100000000,1720
4/11/2021,59979.39,100000000,1667
4/12/2021,59988.02,100000000,1667
4/13/2021,59911.02,100000000,1669
4/14/2021,63576.68,100000000,1573
4/15/2021,62807.12,100000000,1592
4/16/2021,63179.77,100000000,1583
4/17/2021,61497.3,100000000,1626
4/18/2021,60273.87,100000000,1659
4/19/2021,56288.95,100000000,1777
4/20/2021,55721.17,100000000,1795
4/21/2021,56294.73,100000000,1776
4/22/2021,54190.07,100000000,1845
4/23/2021,51965.57,100000000,1924
4/24/2021,51191.12,100000000,1953
4/25/2021,50133.11,100000000,1995
4/26/2021,48981.44,100000000,2042
4/27/2021,53978.81,100000000,1853
4/28/2021,54991.81,100000000,1818
4/29/2021,54810.61,100000000,1824
4/30/2021,53596.7,100000000,1866
5/1/2021,57828.51,100000000,1729
5/2/2021,57812.97,100000000,1730
5/3/2021,56600.75,100000000,1767
5/4/2021,57200.3,100000000,1748
5/5/2021,53464.37,100000000,1870
5/6/2021,57432.1,100000000,1741
5/7/2021,56507.76,100000000,1770
5/8/2021,57361.57,100000000,1743
5/9/2021,58771.88,100000000,1701
5/10/2021,58213.93,100000000,1718
5/11/2021,55901.67,100000000,1789
5/12/2021,56928.97,100000000,1757
5/13/2021,50004.76,100000000,2000
5/14/2021,49972.8,100000000,2001
5/15/2021,49913.26,100000000,2003
5/16/2021,46780.9,100000000,2138
5/17/2021,46585.06,100000000,2147
5/18/2021,43780.83,100000000,2284
5/19/2021,43091.04,100000000,2321
5/20/2021,37287.39,100000000,2682
5/21/2021,40437.73,100000000,2473
5/22/2021,37339.63,100000000,2678
5/23/2021,37520.32,100000000,2665
5/24/2021,34977.53,100000000,2859
5/25/2021,38642.44,100000000,2588
5/26/2021,38210.81,100000000,2617
5/27/2021,39406.93,100000000,2538
5/28/2021,38642.9,100000000,2588
5/29/2021,35710.22,100000000,2800
5/30/2021,34775.08,100000000,2876
5/31/2021,35714.75,100000000,2800
6/1/2021,37340.68,100000000,2678
6/2/2021,36680.07,100000000,2726
6/3/2021,37685.72,100000000,2654
6/4/2021,39151.32,100000000,2554
6/5/2021,36938.72,100000000,2707
6/6/2021,35546.99,100000000,2813
6/7/2021,35834.47,100000000,2791
6/8/2021,33451.38,100000000,2989
6/9/2021,33557.15,100000000,2980
6/10/2021,37553.64,100000000,2663
6/11/2021,36903.3,100000000,2710
6/12/2021,37289.43,100000000,2682
6/13/2021,35666.15,100000000,2804
6/14/2021,39147.71,100000000,2554
6/15/2021,40624.51,100000000,2462
6/16/2021,40378.2,100000000,2477
6/17/2021,38321.45,100000000,2610
6/18/2021,38193.62,100000000,2618
6/19/2021,35881.11,100000000,2787
6/20/2021,35581.64,100000000,2810
6/21/2021,35787.08,100000000,2794
6/22/2021,31711.94,100000000,3153
6/23/2021,32507.74,100000000,3076
6/24/2021,33702.62,100000000,2967
6/25/2021,34675.45,100000000,2884
6/26/2021,31943.14,100000000,3131
6/27/2021,32023.97,100000000,3123
6/28/2021,34607.29,100000000,2890
6/29/2021,34556.84,100000000,2894
6/30/2021,35968.99,100000000,2780
7/1/2021,35171.49,100000000,2843
7/2/2021,33677.57,100000000,2969
7/3/2021,33950.79,100000000,2945
7/4/2021,34729.89,100000000,2879
7/5/2021,35394.21,100000000,2825
7/6/2021,33928.13,100000000,2947
7/7/2021,34149.99,100000000,2928
7/8/2021,33932.25,100000000,2947
7/9/2021,32933.58,100000000,3036
7/10/2021,33971.3,100000000,2944
7/11/2021,33704.54,100000000,2967
7/12/2021,34299.94,100000000,2915
7/13/2021,33262.65,100000000,3006
7/14/2021,32676.38,100000000,3060
7/15/2021,32878.5,100000000,3042
7/16/2021,31726.04,100000000,3152
7/17/2021,31399.65,100000000,3185
7/18/2021,31588.67,100000000,3166
7/19/2021,31919.39,100000000,3133
7/20/2021,30928.21,100000000,3233
7/21/2021,29971.9,100000000,3336
7/22/2021,32383.78,100000000,3088
7/23/2021,32409.5,100000000,3086
7/24/2021,33455.55,100000000,2989
7/25/2021,34213.6,100000000,2923
7/26/2021,35456.12,100000000,2820
7/27/2021,37281.92,100000000,2682
7/28/2021,39076.59,100000000,2559
7/29/2021,40031.2,100000000,2498
7/30/2021,39977.76,100000000,2501
7/31/2021,41936.26,100000000,2385
8/1/2021,41754.17,100000000,2395
8/2/2021,39914.83,100000000,2505
8/3/2021,39278.77,100000000,2546
8/4/2021,38368.35,100000000,2606
8/5/2021,39751.58,100000000,2516
8/6/2021,40825.38,100000000,2449
8/7/2021,42802.14,100000000,2336
8/8/2021,44647.58,100000000,2240
8/9/2021,43753.22,100000000,2286
8/10/2021,46311,100000000,2159
8/11/2021,45639.51,100000000,2191
8/12/2021,45652.06,100000000,2190
8/13/2021,44495.21,100000000,2247
8/14/2021,47717.27,100000000,2096
8/15/2021,47088.85,100000000,2124
8/16/2021,47025,100000000,2127
8/17/2021,46031.76,100000000,2172
8/18/2021,44534.45,100000000,2245
8/19/2021,45015.47,100000000,2221
8/20/2021,46745.03,100000000,2139
8/21/2021,49195.88,100000000,2033
8/22/2021,48933.69,100000000,2044
8/23/2021,49250.54,100000000,2030
8/24/2021,49518.58,100000000,2019
8/25/2021,47940.61,100000000,2086
8/26/2021,49002.7,100000000,2041
8/27/2021,47229.07,100000000,2117
8/28/2021,49083.1,100000000,2037
8/29/2021,48936.54,100000000,2043
8/30/2021,48907.27,100000000,2045
8/31/2021,47124.25,100000000,2122
9/1/2021,47335.42,100000000,2113
9/2/2021,48823.06,100000000,2048
9/3/2021,49338.78,100000000,2027
9/4/2021,49934.53,100000000,2003
9/5/2021,50013.03,100000000,1999
9/6/2021,51696.21,100000000,1934
9/7/2021,52739.8,100000000,1896
9/8/2021,46995.16,100000000,2128
9/9/2021,46085.03,100000000,2170
9/10/2021,46518.94,100000000,2150
9/11/2021,44802.61,100000000,2232
9/12/2021,45196.49,100000000,2213
9/13/2021,46195.22,100000000,2165
9/14/2021,45139.83,100000000,2215
9/15/2021,47135.43,100000000,2122
9/16/2021,48186.53,100000000,2075
9/17/2021,47879.47,100000000,2089
9/18/2021,47228.66,100000000,2117
9/19/2021,48266.63,100000000,2072
9/20/2021,47371.04,100000000,2111
9/21/2021,42932.95,100000000,2329
9/22/2021,40386.62,100000000,2476
9/23/2021,43587.22,100000000,2294
9/24/2021,44980.9,100000000,2223
9/25/2021,42752.17,100000000,2339
9/26/2021,42856.86,100000000,2333
9/27/2021,43336.86,100000000,2308
9/28/2021,42247.36,100000000,2367
9/29/2021,41010.38,100000000,2438
9/30/2021,41587.67,100000000,2405
10/1/2021,43859.33,100000000,2280
10/2/2021,48181.88,100000000,2075
10/3/2021,47777.76,100000000,2093
10/4/2021,48282.97,100000000,2071
10/5/2021,49260.23,100000000,2030
10/6/2021,51668.99,100000000,1935
10/7/2021,55415.01,100000000,1805
10/8/2021,53894.6,100000000,1855
10/9/2021,54010.94,100000000,1851
10/10/2021,55125.46,100000000,1814
10/11/2021,54711.87,100000000,1828
10/12/2021,57572.51,100000000,1737
10/13/2021,56335.04,100000000,1775
10/14/2021,57487.99,100000000,1739
10/15/2021,57452.43,100000000,1741
10/16/2021,61809.02,100000000,1618
10/17/2021,61165.64,100000000,1635
10/18/2021,61583.77,100000000,1624
10/19/2021,62017.97,100000000,1612
10/20/2021,64517.65,100000000,1550
10/21/2021,66237.52,100000000,1510
10/22/2021,62541.09,100000000,1599
10/23/2021,61029.27,100000000,1639
10/24/2021,61572.14,100000000,1624
10/25/2021,61173.17,100000000,1635
10/26/2021,63228.21,100000000,1582
10/27/2021,60604.19,100000000,1650
10/28/2021,58641,100000000,1705
10/29/2021,60767.56,100000000,1646
10/30/2021,62283.2,100000000,1606
10/31/2021,61837.26,100000000,1617
11/1/2021,61471.87,100000000,1627
11/2/2021,61121.83,100000000,1636
11/3/2021,63247.21,100000000,1581
11/4/2021,63130.94,100000000,1584
11/5/2021,61601.74,100000000,1623
11/6/2021,61247.38,100000000,1633
11/7/2021,61661.36,100000000,1622
11/8/2021,63153.23,100000000,1583
11/9/2021,67617.02,100000000,1479
11/10/2021,67145.37,100000000,1489
11/11/2021,65061.05,100000000,1537
11/12/2021,65005.65,100000000,1538
11/13/2021,64432.05,100000000,1552
11/14/2021,64660.34,100000000,1547
11/15/2021,65648.98,100000000,1523
11/16/2021,63933.84,100000000,1564
11/17/2021,60448.56,100000000,1654
11/18/2021,60603.66,100000000,1650
11/19/2021,56987.32,100000000,1755
11/20/2021,58459.26,100000000,1711
11/21/2021,60082.91,100000000,1664
11/22/2021,59139.78,100000000,1691
11/23/2021,56386.86,100000000,1773
11/24/2021,57748.79,100000000,1732
11/25/2021,57198.18,100000000,1748
11/26/2021,58897.85,100000000,1698
11/27/2021,53827.79,100000000,1858
11/28/2021,54533.4,100000000,1834
11/29/2021,57237.66,100000000,1747
11/30/2021,57848.77,100000000,1729
12/1/2021,57011.28,100000000,1754
12/2/2021,57169.37,100000000,1749
12/3/2021,56508.27,100000000,1770
12/4/2021,53785.97,100000000,1859
12/5/2021,49161.99,100000000,2034
12/6/2021,49268.47,100000000,2030
12/7/2021,50461.58,100000000,1982
12/8/2021,50647.66,100000000,1974
12/9/2021,50530.46,100000000,1979
12/10/2021,47885.87,100000000,2088
12/11/2021,47303.56,100000000,2114
12/12/2021,49242.3,100000000,2031
12/13/2021,50051.08,100000000,1998
12/14/2021,46696.3,100000000,2141
12/15/2021,48410.56,100000000,2066
12/16/2021,48936.86,100000000,2043
12/17/2021,47694.53,100000000,2097
12/18/2021,46328.7,100000000,2158
12/19/2021,46970.06,100000000,2129
12/20/2021,46807.05,100000000,2136
12/21/2021,47117.01,100000000,2122
12/22/2021,49145.22,100000000,2035
12/23/2021,48755.9,100000000,2051
12/24/2021,50900.61,100000000,1965
12/25/2021,50888.72,100000000,1965
12/26/2021,50663.49,100000000,1974
12/27/2021,50852.86,100000000,1966
12/28/2021,50774.07,100000000,1970
12/29/2021,47725.15,100000000,2095
12/30/2021,46506.99,100000000,2150
12/31/2021,47191.87,100000000,2119
1/1/2022,46319.65,100000000,2159
1/2/2022,47816.08,100000000,2091
1/3/2022,47387.21,100000000,2110
1/4/2022,46531.14,100000000,2149
1/5/2022,45938.02,100000000,2177
1/6/2022,43647.15,100000000,2291
1/7/2022,43216.46,100000000,2314
1/8/2022,41527.2,100000000,2408
1/9/2022,41756.66,100000000,2395
1/10/2022,41862.36,100000000,2389
1/11/2022,41869.86,100000000,2388
1/12/2022,42777.21,100000000,2338
1/13/2022,43981.88,100000000,2274
1/14/2022,42608.41,100000000,2347
1/15/2022,43120.85,100000000,2319
1/16/2022,43226.65,100000000,2313
1/17/2022,43119.79,100000000,2319
1/18/2022,42298.34,100000000,2364
1/19/2022,42395.46,100000000,2359
1/20/2022,41749.55,100000000,2395
1/21/2022,40707.68,100000000,2457
1/22/2022,36508.8,100000000,2739
1/23/2022,35180.44,100000000,2842
1/24/2022,36306.41,100000000,2754
1/25/2022,36774.01,100000000,2719
1/26/2022,36988.93,100000000,2704
1/27/2022,36870.44,100000000,2712
1/28/2022,37276.84,100000000,2683
1/29/2022,37852.58,100000000,2642
1/30/2022,38232.18,100000000,2616
1/31/2022,37983.15,100000000,2633
2/1/2022,38555.53,100000000,2594
2/2/2022,38835.69,100000000,2575
2/3/2022,37000.98,100000000,2703
2/4/2022,37101.35,100000000,2695
2/5/2022,41673.84,100000000,2400
2/6/2022,41493.69,100000000,2410
2/7/2022,42475.54,100000000,2354
2/8/2022,43910.93,100000000,2277
2/9/2022,44184.45,100000000,2263
2/10/2022,44383.89,100000000,2253
2/11/2022,43628.14,100000000,2292
2/12/2022,42445.39,100000000,2356
2/13/2022,42254.74,100000000,2367
2/14/2022,42247.84,100000000,2367
2/15/2022,42634.57,100000000,2346
2/16/2022,44574.32,100000000,2243
2/17/2022,44063.28,100000000,2269
2/18/2022,40562.99,100000000,2465
2/19/2022,40073.5,100000000,2495
2/20/2022,40192.76,100000000,2488
2/21/2022,38514.01,100000000,2596
2/22/2022,37059.98,100000000,2698
2/23/2022,38337.2,100000000,2608
2/24/2022,37372.29,100000000,2676
2/25/2022,38363.35,100000000,2607
2/26/2022,39316.16,100000000,2543
2/27/2022,39090.2,100000000,2558
2/28/2022,37803.59,100000000,2645
3/1/2022,43225.4,100000000,2313
3/2/2022,44459.59,100000000,2249
3/3/2022,43980.71,100000000,2274
3/4/2022,42491.98,100000000,2353
3/5/2022,39200.3,100000000,2551
3/6/2022,39463.15,100000000,2534
3/7/2022,38442.99,100000000,2601
3/8/2022,38076.49,100000000,2626
3/9/2022,38732.94,100000000,2582
3/10/2022,41986.03,100000000,2382
3/11/2022,39468.35,100000000,2534
3/12/2022,38775.18,100000000,2579
3/13/2022,38903.69,100000000,2570
3/14/2022,37852.53,100000000,2642
3/15/2022,39669.42,100000000,2521
3/16/2022,39331.85,100000000,2542
3/17/2022,41165.64,100000000,2429
3/18/2022,41001.71,100000000,2439
3/19/2022,41837.41,100000000,2390
3/20/2022,42201.94,100000000,2370
3/21/2022,41283.26,100000000,2422
3/22/2022,41061.82,100000000,2435
3/23/2022,42401.9,100000000,2358
3/24/2022,42802.15,100000000,2336
3/25/2022,43936.1,100000000,2276
3/26/2022,44331.78,100000000,2256
3/27/2022,44510.84,100000000,2247
3/28/2022,46715.12,100000000,2141
3/29/2022,46994.88,100000000,2128
3/30/2022,47459.26,100000000,2107
3/31/2022,47063.37,100000000,2125
4/1/2022,45528.41,100000000,2196
4/2/2022,46270.2,100000000,2161
4/3/2022,45842.14,100000000,2181
4/4/2022,46434.56,100000000,2154
4/5/2022,46622.64,100000000,2145
4/6/2022,45635.45,100000000,2191
4/7/2022,43198.78,100000000,2315
4/8/2022,43515.15,100000000,2298
4/9/2022,42315.71,100000000,2363
4/10/2022,42796.4,100000000,2337
4/11/2022,42274.91,100000000,2365
4/12/2022,39603.97,100000000,2525
4/13/2022,40205.68,100000000,2487
4/14/2022,41205.17,100000000,2427
4/15/2022,39959.46,100000000,2503
4/16/2022,40586.6,100000000,2464
4/17/2022,40450.38,100000000,2472
4/18/2022,39739.12,100000000,2516
4/19/2022,40833.54,100000000,2449
4/20/2022,41498.12,100000000,2410
4/21/2022,41397.22,100000000,2416
4/22/2022,40528.54,100000000,2467
4/23/2022,39756.85,100000000,2515
4/24/2022,39561.78,100000000,2528
4/25/2022,39469.05,100000000,2534
4/26/2022,40488.88,100000000,2470
4/27/2022,38134.22,100000000,2622
4/28/2022,39237.95,100000000,2549
4/29/2022,39741.77,100000000,2516
4/30/2022,38650.55,100000000,2587
5/1/2022,37820.61,100000000,2644
5/2/2022,38537.65,100000000,2595
5/3/2022,38561.57,100000000,2593
5/4/2022,37758.5,100000000,2648
5/5/2022,39699.02,100000000,2519
5/6/2022,36612.23,100000000,2731
5/7/2022,36116.39,100000000,2769
5/8/2022,35573.31,100000000,2811
5/9/2022,34070.31,100000000,2935
5/10/2022,30269.59,100000000,3304
5/11/2022,31026.93,100000000,3223
5/12/2022,28913.49,100000000,3459
5/13/2022,29126.12,100000000,3433
5/14/2022,29310.73,100000000,3412
5/15/2022,30189.33,100000000,3312
5/16/2022,31319.31,100000000,3193
5/17/2022,29923.61,100000000,3342
